policy_id,region_code,current_rain,claim_probability,risk_tier,final_premium
POL024898,C14,0.0,0.0,Low Risk,10000.0
POL040516,C3,0.0,0.2470922845642791,High Risk,34709.22845642791
POL052620,C8,0.0,0.15,Moderate,25000.0
POL017517,C9,0.0,0.0,Low Risk,10000.0
POL035760,C8,0.0,0.04,Low Risk,14000.0
POL049974,C2,0.0,0.03,Low Risk,13000.0
POL003472,C6,0.1,0.0278534734279628,Low Risk,12785.34734279628
POL015064,C22,0.9,0.02,Low Risk,12000.0
POL042124,C2,0.0,0.0,Low Risk,10000.0
POL047103,C7,0.0,0.0,Low Risk,10000.0
POL031223,C17,0.0,0.01,Low Risk,11000.0
POL055308,C7,0.0,0.0,Low Risk,10000.0
POL036562,C12,0.0,0.08,Moderate,18000.0
POL057754,C8,0.0,0.0,Low Risk,10000.0
POL014451,C11,0.0,0.61,High Risk,71000.0
POL027442,C8,0.0,0.06,Moderate,16000.0
POL020279,C2,0.0,0.0,Low Risk,10000.0
POL018054,C1,12.5,0.01,Low Risk,11000.0
POL013283,C3,0.0,0.0,Low Risk,10000.0
POL001325,C8,0.0,0.1,Moderate,20000.0
POL026486,C3,0.0,0.04,Low Risk,14000.0
POL049895,C2,0.0,0.03936039937704,Low Risk,13936.039937704
POL023984,C12,0.0,0.03,Low Risk,13000.0
POL010199,C2,0.0,0.05,Low Risk,15000.0
POL025003,C11,0.0,0.03,Low Risk,13000.0
POL005039,C5,5.8,0.03,Low Risk,13000.0
POL006390,C3,0.0,0.0,Low Risk,10000.0
POL054651,C5,5.8,0.02,Low Risk,12000.0
POL048296,C13,0.0,0.02,Low Risk,12000.0
POL000316,C3,0.0,0.0,Low Risk,10000.0
POL037562,C2,0.0,0.03,Low Risk,13000.0
POL028497,C3,0.0,0.0,Low Risk,10000.0
POL005353,C13,0.0,0.01,Low Risk,11000.0
POL002108,C2,0.0,0.06,Moderate,16000.0
POL032173,C9,0.0,0.0,Low Risk,10000.0
POL053382,C8,0.0,0.01,Low Risk,11000.0
POL017020,C14,0.0,0.03,Low Risk,13000.0
POL000373,C3,0.0,0.0,Low Risk,10000.0
POL044606,C5,5.8,0.08,Moderate,18000.0
POL013783,C13,0.0,0.0,Low Risk,10000.0
POL005787,C8,0.0,0.0,Low Risk,10000.0
POL007804,C2,0.0,0.0,Low Risk,10000.0
POL053430,C5,5.8,0.02,Low Risk,12000.0
POL049328,C11,0.0,0.0481677373733788,Low Risk,14816.77373733788
POL053939,C14,0.0,0.31,High Risk,41000.0
POL047159,C7,0.0,0.05,Low Risk,15000.0
POL039121,C14,0.0,0.09,Moderate,19000.0
POL058352,C13,0.0,0.02,Low Risk,12000.0
POL021531,C3,0.0,0.0,Low Risk,10000.0
POL004257,C9,0.0,0.01,Low Risk,11000.0
POL007360,C8,0.0,0.04,Low Risk,14000.0
POL034224,C5,5.8,0.0,Low Risk,10000.0
POL033111,C3,0.0,0.0,Low Risk,10000.0
POL024122,C8,0.0,0.2188073379963387,High Risk,31880.733799633872
POL042457,C3,0.0,0.01,Low Risk,11000.0
POL035365,C5,5.8,0.01,Low Risk,11000.0
POL026958,C5,5.8,0.0,Low Risk,10000.0
POL026275,C2,0.0,0.02,Low Risk,12000.0
POL054710,C3,0.0,0.0,Low Risk,10000.0
POL004348,C8,0.0,0.11,Moderate,21000.0
POL025632,C5,5.8,0.0366511714889602,Low Risk,13665.11714889602
POL026218,C5,5.8,0.0,Low Risk,10000.0
POL010673,C19,0.2,0.04,Low Risk,14000.0
POL017621,C13,0.0,0.01,Low Risk,11000.0
POL039608,C8,0.0,0.01,Low Risk,11000.0
POL004753,C12,0.0,0.06,Moderate,16000.0
POL022375,C14,0.0,0.03,Low Risk,13000.0
POL017567,C13,0.0,0.03,Low Risk,13000.0
POL003000,C11,0.0,0.01,Low Risk,11000.0
POL022084,C2,0.0,0.01,Low Risk,11000.0
POL049789,C3,0.0,0.04,Low Risk,14000.0
POL057335,C2,0.0,0.0,Low Risk,10000.0
POL000649,C3,0.0,0.0,Low Risk,10000.0
POL036587,C8,0.0,0.68,High Risk,78000.0
POL033591,C13,0.0,0.0,Low Risk,10000.0
POL009727,C5,5.8,0.01,Low Risk,11000.0
POL004035,C10,0.0,0.01,Low Risk,11000.0
POL047363,C19,0.2,0.07,Moderate,17000.0
POL053262,C8,0.0,0.04,Low Risk,14000.0
POL014892,C2,0.0,0.01,Low Risk,11000.0
POL040476,C13,0.0,0.01,Low Risk,11000.0
POL013431,C7,0.0,0.01,Low Risk,11000.0
POL041776,C8,0.0,0.12,Moderate,22000.0
POL043632,C8,0.0,0.0996696345924979,Moderate,19966.96345924979
POL040405,C19,0.2,0.0,Low Risk,10000.0
POL005538,C7,0.0,0.01,Low Risk,11000.0
POL058443,C8,0.0,0.06,Moderate,16000.0
POL045397,C3,0.0,0.0192339452718273,Low Risk,11923.394527182729
POL057276,C6,0.1,0.01,Low Risk,11000.0
POL022832,C12,0.0,0.01,Low Risk,11000.0
POL031484,C2,0.0,0.0,Low Risk,10000.0
POL050922,C12,0.0,0.0,Low Risk,10000.0
POL055338,C13,0.0,0.01,Low Risk,11000.0
POL032694,C8,0.0,0.5,High Risk,60000.0
POL036237,C14,0.0,0.05,Low Risk,15000.0
POL036345,C13,0.0,0.0,Low Risk,10000.0
POL008202,C3,0.0,0.0,Low Risk,10000.0
POL023792,C8,0.0,0.01,Low Risk,11000.0
POL018784,C5,5.8,0.04,Low Risk,14000.0
POL040039,C3,0.0,0.0,Low Risk,10000.0
POL014005,C13,0.0,0.01,Low Risk,11000.0
POL048689,C8,0.0,0.66,High Risk,76000.0
POL025748,C3,0.0,0.0,Low Risk,10000.0
POL001267,C8,0.0,0.0,Low Risk,10000.0
POL053019,C2,0.0,0.01,Low Risk,11000.0
POL054813,C7,0.0,0.01,Low Risk,11000.0
POL011213,C2,0.0,0.01,Low Risk,11000.0
POL054990,C14,0.0,0.0,Low Risk,10000.0
POL033541,C3,0.0,0.0987453849813408,Moderate,19874.53849813408
POL013887,C14,0.0,0.04,Low Risk,14000.0
POL047398,C10,0.0,0.01,Low Risk,11000.0
POL025484,C15,0.0,0.01,Low Risk,11000.0
POL057089,C1,12.5,0.0,Low Risk,10000.0
POL015630,C3,0.0,0.0,Low Risk,10000.0
POL033414,C2,0.0,0.01936039937704,Low Risk,11936.039937704
POL004634,C8,0.0,0.02,Low Risk,12000.0
POL015103,C7,0.0,0.0,Low Risk,10000.0
POL046382,C9,0.0,0.0,Low Risk,10000.0
POL017956,C7,0.0,0.0,Low Risk,10000.0
POL029445,C2,0.0,0.0,Low Risk,10000.0
POL044866,C2,0.0,0.01,Low Risk,11000.0
POL034126,C9,0.0,0.0,Low Risk,10000.0
POL003056,C8,0.0,0.01,Low Risk,11000.0
POL046572,C10,0.0,0.02,Low Risk,12000.0
POL032249,C2,0.0,0.543772389078358,High Risk,64377.2389078358
POL050792,C10,0.0,0.02,Low Risk,12000.0
POL045865,C13,0.0,0.08,Moderate,18000.0
POL029717,C2,0.0,0.02,Low Risk,12000.0
POL018627,C5,5.8,0.02,Low Risk,12000.0
POL057153,C8,0.0,0.01,Low Risk,11000.0
POL025081,C5,5.8,0.0,Low Risk,10000.0
POL004805,C3,0.0,0.02,Low Risk,12000.0
POL050544,C19,0.2,0.06,Moderate,16000.0
POL010350,C14,0.0,0.0,Low Risk,10000.0
POL021454,C3,0.0,0.0,Low Risk,10000.0
POL011846,C11,0.0,0.0,Low Risk,10000.0
POL050266,C3,0.0,0.0,Low Risk,10000.0
POL021844,C1,12.5,0.02,Low Risk,12000.0
POL044902,C8,0.0,0.0,Low Risk,10000.0
POL054162,C3,0.0,0.0,Low Risk,10000.0
POL007919,C9,0.0,0.0,Low Risk,10000.0
POL047151,C9,0.0,0.01,Low Risk,11000.0
POL017330,C5,5.8,0.0,Low Risk,10000.0
POL053984,C5,5.8,0.1,Moderate,20000.0
POL042565,C2,0.0,0.1432377781810148,Moderate,24323.77781810148
POL037325,C14,0.0,0.02,Low Risk,12000.0
POL014079,C2,0.0,0.02,Low Risk,12000.0
POL006945,C3,0.0,0.07,Moderate,17000.0
POL045719,C12,0.0,0.57,High Risk,67000.0
POL020811,C7,0.0,0.0,Low Risk,10000.0
POL034204,C2,0.0,0.31,High Risk,41000.0
POL014715,C8,0.0,0.0,Low Risk,10000.0
POL057189,C1,12.5,0.01,Low Risk,11000.0
POL007792,C5,5.8,0.0,Low Risk,10000.0
POL036685,C2,0.0,0.0,Low Risk,10000.0
POL041635,C5,5.8,0.01,Low Risk,11000.0
POL031714,C3,0.0,0.0,Low Risk,10000.0
POL020291,C5,5.8,0.0,Low Risk,10000.0
POL026909,C2,0.0,0.58,High Risk,68000.0
POL035529,C13,0.0,0.11,Moderate,21000.0
POL055265,C8,0.0,0.01,Low Risk,11000.0
POL012564,C2,0.0,0.03,Low Risk,13000.0
POL016345,C3,0.0,0.01,Low Risk,11000.0
POL045166,C14,0.0,0.03,Low Risk,13000.0
POL022505,C13,0.0,0.0,Low Risk,10000.0
POL042887,C2,0.0,0.01,Low Risk,11000.0
POL009060,C14,0.0,0.01,Low Risk,11000.0
POL021271,C5,5.8,0.0,Low Risk,10000.0
POL040961,C2,0.0,0.03,Low Risk,13000.0
POL003215,C15,0.0,0.05,Low Risk,15000.0
POL011391,C8,0.0,0.02,Low Risk,12000.0
POL041065,C4,0.0,0.03,Low Risk,13000.0
POL000146,C2,0.0,0.02,Low Risk,12000.0
POL026504,C5,5.8,0.01,Low Risk,11000.0
POL044890,C14,0.0,0.13,Moderate,23000.0
POL006744,C14,0.0,0.02,Low Risk,12000.0
POL027110,C2,0.0,0.01,Low Risk,11000.0
POL024404,C5,5.8,0.71,High Risk,81000.0
POL020394,C1,12.5,0.0,Low Risk,10000.0
POL051617,C10,0.0,0.0,Low Risk,10000.0
POL003502,C2,0.0,0.01,Low Risk,11000.0
POL052102,C16,0.0,0.06,Moderate,16000.0
POL006577,C8,0.0,0.02,Low Risk,12000.0
POL007836,C3,0.0,0.0,Low Risk,10000.0
POL012951,C2,0.0,0.0,Low Risk,10000.0
POL028287,C8,0.0,0.06,Moderate,16000.0
POL009989,C2,0.0,0.04,Low Risk,14000.0
POL008425,C8,0.0,0.01,Low Risk,11000.0
POL005884,C13,0.0,0.03,Low Risk,13000.0
POL020088,C8,0.0,0.64,High Risk,74000.0
POL000698,C10,0.0,0.02,Low Risk,12000.0
POL014422,C7,0.0,0.01,Low Risk,11000.0
POL014759,C5,5.8,0.17,High Risk,27000.0
POL009499,C22,0.9,0.04,Low Risk,14000.0
POL008441,C8,0.0,0.0,Low Risk,10000.0
POL043079,C2,0.0,0.0,Low Risk,10000.0
POL031862,C10,0.0,0.19,High Risk,29000.0
POL045614,C14,0.0,0.01,Low Risk,11000.0
POL033642,C13,0.0,0.05,Low Risk,15000.0
POL008702,C8,0.0,0.01,Low Risk,11000.0
POL040668,C8,0.0,0.02,Low Risk,12000.0
POL045025,C19,0.2,0.06,Moderate,16000.0
POL004956,C13,0.0,0.06,Moderate,16000.0
POL057058,C1,12.5,0.67,High Risk,77000.0
POL054933,C3,0.0,0.01,Low Risk,11000.0
POL043813,C2,0.0,0.0,Low Risk,10000.0
POL049611,C8,0.0,0.0,Low Risk,10000.0
POL046357,C8,0.0,0.04,Low Risk,14000.0
POL000979,C13,0.0,0.01,Low Risk,11000.0
POL054800,C8,0.0,0.06,Moderate,16000.0
POL035258,C8,0.0,0.04,Low Risk,14000.0
POL009962,C13,0.0,0.0,Low Risk,10000.0
POL042593,C9,0.0,0.09,Moderate,19000.0
POL037974,C8,0.0,0.11,Moderate,21000.0
POL040863,C8,0.0,0.0,Low Risk,10000.0
POL039278,C14,0.0,0.03,Low Risk,13000.0
POL035563,C2,0.0,0.03,Low Risk,13000.0
POL015546,C8,0.0,0.09,Moderate,19000.0
POL052357,C5,5.8,0.01,Low Risk,11000.0
POL010166,C9,0.0,0.0,Low Risk,10000.0
POL044726,C5,5.8,0.0,Low Risk,10000.0
POL009111,C3,0.0,0.02,Low Risk,12000.0
POL009932,C5,5.8,0.0,Low Risk,10000.0
POL047876,C11,0.0,0.03,Low Risk,13000.0
POL037231,C10,0.0,0.0,Low Risk,10000.0
POL054577,C12,0.0,0.01,Low Risk,11000.0
POL002180,C10,0.0,0.0,Low Risk,10000.0
POL044466,C1,12.5,0.0,Low Risk,10000.0
POL036063,C9,0.0,0.0,Low Risk,10000.0
POL046896,C2,0.0,0.0,Low Risk,10000.0
POL020577,C14,0.0,0.0,Low Risk,10000.0
POL010534,C3,0.0,0.0,Low Risk,10000.0
POL006420,C8,0.0,0.01,Low Risk,11000.0
POL035043,C2,0.0,0.02,Low Risk,12000.0
POL044099,C8,0.0,0.04,Low Risk,14000.0
POL053031,C8,0.0,0.17,High Risk,27000.0
POL009891,C8,0.0,0.04,Low Risk,14000.0
POL041370,C3,0.0,0.03,Low Risk,13000.0
POL000564,C5,5.8,0.47,High Risk,56999.99999999999
POL033617,C2,0.0,0.0,Low Risk,10000.0
POL019287,C2,0.0,0.01,Low Risk,11000.0
POL009292,C8,0.0,0.0,Low Risk,10000.0
POL044264,C2,0.0,0.02,Low Risk,12000.0
POL044917,C7,0.0,0.0,Low Risk,10000.0
POL029722,C5,5.8,0.01,Low Risk,11000.0
POL052950,C10,0.0,0.01,Low Risk,11000.0
POL013152,C14,0.0,0.11,Moderate,21000.0
POL055155,C8,0.0,0.07,Moderate,17000.0
POL031463,C5,5.8,0.0,Low Risk,10000.0
POL003358,C2,0.0,0.02,Low Risk,12000.0
POL011198,C3,0.0,0.0,Low Risk,10000.0
POL037280,C3,0.0,0.02,Low Risk,12000.0
POL013920,C5,5.8,0.0,Low Risk,10000.0
POL046205,C2,0.0,0.0,Low Risk,10000.0
POL038685,C5,5.8,0.01,Low Risk,11000.0
POL023969,C2,0.0,0.0,Low Risk,10000.0
POL043920,C8,0.0,0.01,Low Risk,11000.0
POL045069,C8,0.0,0.01,Low Risk,11000.0
POL047730,C8,0.0,0.04,Low Risk,14000.0
POL041964,C8,0.0,0.0,Low Risk,10000.0
POL003149,C8,0.0,0.0,Low Risk,10000.0
POL021403,C15,0.0,0.05,Low Risk,15000.0
POL013931,C3,0.0,0.09,Moderate,19000.0
POL043968,C1,12.5,0.0,Low Risk,10000.0
POL053153,C5,5.8,0.06,Moderate,16000.0
POL049632,C10,0.0,0.64,High Risk,74000.0
POL056037,C5,5.8,0.01,Low Risk,11000.0
POL006252,C5,5.8,0.07,Moderate,17000.0
POL009083,C5,5.8,0.01,Low Risk,11000.0
POL017532,C1,12.5,0.67,High Risk,77000.0
POL018357,C2,0.0,0.01,Low Risk,11000.0
POL009984,C10,0.0,0.03,Low Risk,13000.0
POL055189,C7,0.0,0.68,High Risk,78000.0
POL044119,C13,0.0,0.05,Low Risk,15000.0
POL020331,C8,0.0,0.65,High Risk,75000.0
POL033000,C3,0.0,0.0,Low Risk,10000.0
POL036242,C7,0.0,0.0,Low Risk,10000.0
POL051341,C12,0.0,0.01,Low Risk,11000.0
POL017112,C10,0.0,0.08,Moderate,18000.0
POL012150,C2,0.0,0.02,Low Risk,12000.0
POL011761,C10,0.0,0.03,Low Risk,13000.0
POL002680,C7,0.0,0.0,Low Risk,10000.0
POL027539,C2,0.0,0.1,Moderate,20000.0
POL018557,C8,0.0,0.0,Low Risk,10000.0
POL047705,C10,0.0,0.17,High Risk,27000.0
POL011991,C8,0.0,0.01,Low Risk,11000.0
POL020202,C21,0.0,0.0,Low Risk,10000.0
POL022215,C14,0.0,0.0,Low Risk,10000.0
POL038056,C8,0.0,0.0,Low Risk,10000.0
POL042076,C9,0.0,0.68,High Risk,78000.0
POL025082,C2,0.0,0.07,Moderate,17000.0
POL028908,C7,0.0,0.01,Low Risk,11000.0
POL054608,C19,0.2,0.03,Low Risk,13000.0
POL053219,C7,0.0,0.01,Low Risk,11000.0
POL000030,C8,0.0,0.65,High Risk,75000.0
POL006907,C8,0.0,0.08,Moderate,18000.0
POL057854,C9,0.0,0.01,Low Risk,11000.0
POL041184,C14,0.0,0.01,Low Risk,11000.0
POL029088,C8,0.0,0.06,Moderate,16000.0
POL026587,C7,0.0,0.0,Low Risk,10000.0
POL045915,C5,5.8,0.0,Low Risk,10000.0
POL038619,C2,0.0,0.66,High Risk,76000.0
POL049896,C3,0.0,0.0396696345924979,Low Risk,13966.96345924979
POL038041,C13,0.0,0.0,Low Risk,10000.0
POL026132,C15,0.0,0.0377508327236181,Low Risk,13775.08327236181
POL002250,C8,0.0,0.01,Low Risk,11000.0
POL045046,C2,0.0,0.02,Low Risk,12000.0
POL019552,C10,0.0,0.12,Moderate,22000.0
POL020065,C8,0.0,0.04,Low Risk,14000.0
POL032326,C8,0.0,0.02,Low Risk,12000.0
POL004438,C3,0.0,0.0,Low Risk,10000.0
POL010888,C8,0.0,0.0,Low Risk,10000.0
POL001036,C8,0.0,0.0,Low Risk,10000.0
POL018385,C2,0.0,0.0,Low Risk,10000.0
POL008280,C3,0.0,0.05,Low Risk,15000.0
POL043974,C2,0.0,0.0,Low Risk,10000.0
POL056190,C8,0.0,0.04,Low Risk,14000.0
POL003604,C19,0.2,0.6,High Risk,70000.0
POL035499,C8,0.0,0.0,Low Risk,10000.0
POL023527,C8,0.0,0.01,Low Risk,11000.0
POL026592,C16,0.0,0.01,Low Risk,11000.0
POL003955,C10,0.0,0.01,Low Risk,11000.0
POL004051,C2,0.0,0.0082988140498212,Low Risk,10829.88140498212
POL012925,C8,0.0,0.0,Low Risk,10000.0
POL032696,C8,0.0,0.03,Low Risk,13000.0
POL041558,C9,0.0,0.08,Moderate,18000.0
POL036410,C8,0.0,0.06,Moderate,16000.0
POL032332,C5,5.8,0.0,Low Risk,10000.0
POL048900,C8,0.0,0.01,Low Risk,11000.0
POL042583,C5,5.8,0.0,Low Risk,10000.0
POL004024,C7,0.0,0.0,Low Risk,10000.0
POL021495,C10,0.0,0.08,Moderate,18000.0
POL011796,C2,0.0,0.03,Low Risk,13000.0
POL035085,C8,0.0,0.0,Low Risk,10000.0
POL045106,C2,0.0,0.65,High Risk,75000.0
POL049028,C5,5.8,0.01,Low Risk,11000.0
POL027836,C5,5.8,0.76,High Risk,86000.0
POL027030,C3,0.0,0.02,Low Risk,12000.0
POL025815,C8,0.0,0.08,Moderate,18000.0
POL044282,C8,0.0,0.0,Low Risk,10000.0
POL040347,C14,0.0,0.05,Low Risk,15000.0
POL001687,C15,0.0,0.0,Low Risk,10000.0
POL008618,C9,0.0,0.01,Low Risk,11000.0
POL019384,C4,0.0,0.01,Low Risk,11000.0
POL040088,C10,0.0,0.0,Low Risk,10000.0
POL035847,C5,5.8,0.0,Low Risk,10000.0
POL001115,C3,0.0,0.01,Low Risk,11000.0
POL045017,C14,0.0,0.0,Low Risk,10000.0
POL029774,C2,0.0,0.03,Low Risk,13000.0
POL050616,C3,0.0,0.02,Low Risk,12000.0
POL001399,C2,0.0,0.14,Moderate,24000.000000000004
POL027608,C10,0.0,0.0,Low Risk,10000.0
POL053523,C8,0.0,0.01,Low Risk,11000.0
POL039181,C8,0.0,0.0,Low Risk,10000.0
POL020360,C6,0.1,0.0,Low Risk,10000.0
POL037554,C2,0.0,0.01,Low Risk,11000.0
POL046481,C5,5.8,0.0,Low Risk,10000.0
POL007558,C9,0.0,0.04,Low Risk,14000.0
POL002565,C3,0.0,0.11,Moderate,21000.0
POL014152,C9,0.0,0.0,Low Risk,10000.0
POL020055,C10,0.0,0.13,Moderate,23000.0
POL006080,C14,0.0,0.0,Low Risk,10000.0
POL054446,C7,0.0,0.0,Low Risk,10000.0
POL010177,C2,0.0,0.0,Low Risk,10000.0
POL012735,C3,0.0,0.02,Low Risk,12000.0
POL055324,C8,0.0,0.0,Low Risk,10000.0
POL039714,C8,0.0,0.0,Low Risk,10000.0
POL016043,C3,0.0,0.04,Low Risk,14000.0
POL005643,C8,0.0,0.09,Moderate,19000.0
POL036228,C8,0.0,0.0378534734279628,Low Risk,13785.34734279628
POL024051,C5,5.8,0.01,Low Risk,11000.0
POL017229,C2,0.0,0.01,Low Risk,11000.0
POL002935,C12,0.0,0.01,Low Risk,11000.0
POL016144,C4,0.0,0.0,Low Risk,10000.0
POL037963,C2,0.0,0.02,Low Risk,12000.0
POL049735,C3,0.0,0.0,Low Risk,10000.0
POL012354,C8,0.0,0.0763588819888972,Moderate,17635.88819888972
POL054991,C2,0.0,0.01,Low Risk,11000.0
POL016717,C8,0.0,0.02,Low Risk,12000.0
POL040167,C11,0.0,0.02,Low Risk,12000.0
POL003497,C5,5.8,0.03,Low Risk,13000.0
POL042448,C10,0.0,0.01,Low Risk,11000.0
POL042208,C8,0.0,0.0,Low Risk,10000.0
POL004152,C8,0.0,0.02,Low Risk,12000.0
POL027157,C3,0.0,0.0,Low Risk,10000.0
POL051241,C7,0.0,0.0196696345924979,Low Risk,11966.963459249791
POL045286,C5,5.8,0.02,Low Risk,12000.0
POL011606,C2,0.0,0.08,Moderate,18000.0
POL017639,C17,0.0,0.0,Low Risk,10000.0
POL057641,C12,0.0,0.02,Low Risk,12000.0
POL001680,C13,0.0,0.01,Low Risk,11000.0
POL010567,C5,5.8,0.02,Low Risk,12000.0
POL040953,C8,0.0,0.0,Low Risk,10000.0
POL024834,C7,0.0,0.03,Low Risk,13000.0
POL001392,C9,0.0,0.01,Low Risk,11000.0
POL022913,C8,0.0,0.0,Low Risk,10000.0
POL004437,C9,0.0,0.0,Low Risk,10000.0
POL005830,C8,0.0,0.0,Low Risk,10000.0
POL045982,C14,0.0,0.11,Moderate,21000.0
POL043036,C5,5.8,0.0,Low Risk,10000.0
POL005503,C14,0.0,0.12,Moderate,22000.0
POL054160,C5,5.8,0.01,Low Risk,11000.0
POL027790,C13,0.0,0.05,Low Risk,15000.0
POL037744,C11,0.0,0.59,High Risk,69000.0
POL044275,C8,0.0,0.05,Low Risk,15000.0
POL048074,C2,0.0,0.12,Moderate,22000.0
POL051085,C3,0.0,0.0587976980609973,Moderate,15879.76980609973
POL006641,C13,0.0,0.01,Low Risk,11000.0
POL028591,C4,0.0,0.03,Low Risk,13000.0
POL055584,C12,0.0,0.01,Low Risk,11000.0
POL003548,C15,0.0,0.00936039937704,Low Risk,10936.039937704001
POL038298,C16,0.0,0.02,Low Risk,12000.0
POL031657,C1,12.5,0.0,Low Risk,10000.0
POL004265,C8,0.0,0.1593603993770401,High Risk,25936.03993770401
POL045403,C2,0.0,0.03,Low Risk,13000.0
POL058182,C8,0.0,0.13,Moderate,23000.0
POL049618,C6,0.1,0.74,High Risk,84000.0
POL047907,C7,0.0,0.0,Low Risk,10000.0
POL017427,C5,5.8,0.0,Low Risk,10000.0
POL015261,C3,0.0,0.0,Low Risk,10000.0
POL019509,C12,0.0,0.15,Moderate,25000.0
POL027601,C7,0.0,0.0,Low Risk,10000.0
POL047421,C5,5.8,0.0,Low Risk,10000.0
POL004744,C8,0.0,0.01,Low Risk,11000.0
POL003150,C5,5.8,0.04,Low Risk,14000.0
POL013906,C13,0.0,0.14,Moderate,24000.000000000004
POL041945,C5,5.8,0.0,Low Risk,10000.0
POL053893,C2,0.0,0.01,Low Risk,11000.0
POL027334,C5,5.8,0.6,High Risk,70000.0
POL039411,C5,5.8,0.0,Low Risk,10000.0
POL044681,C8,0.0,0.08,Moderate,18000.0
POL039759,C8,0.0,0.01,Low Risk,11000.0
POL038720,C10,0.0,0.02,Low Risk,12000.0
POL045962,C14,0.0,0.6,High Risk,70000.0
POL049625,C14,0.0,0.71,High Risk,81000.0
POL005074,C17,0.0,0.01,Low Risk,11000.0
POL041691,C14,0.0,0.03,Low Risk,13000.0
POL041771,C2,0.0,0.0,Low Risk,10000.0
POL041316,C8,0.0,0.13,Moderate,23000.0
POL039895,C2,0.0,0.08,Moderate,18000.0
POL046698,C2,0.0,0.01,Low Risk,11000.0
POL037655,C2,0.0,0.0087976980609973,Low Risk,10879.76980609973
POL024431,C10,0.0,0.0,Low Risk,10000.0
POL036771,C8,0.0,0.05,Low Risk,15000.0
POL052332,C5,5.8,0.03,Low Risk,13000.0
POL018778,C2,0.0,0.0,Low Risk,10000.0
POL018219,C7,0.0,0.0,Low Risk,10000.0
POL033651,C2,0.0,0.01,Low Risk,11000.0
POL037387,C3,0.0,0.73,High Risk,83000.0
POL007182,C5,5.8,0.01,Low Risk,11000.0
POL010606,C10,0.0,0.0852208952557292,Moderate,18522.08952557292
POL056737,C8,0.0,0.02,Low Risk,12000.0
POL032017,C9,0.0,0.0,Low Risk,10000.0
POL007260,C8,0.0,0.05,Low Risk,15000.0
POL025718,C5,5.8,0.11,Moderate,21000.0
POL033719,C3,0.0,0.01,Low Risk,11000.0
POL003052,C2,0.0,0.63,High Risk,73000.0
POL051712,C2,0.0,0.0,Low Risk,10000.0
POL006485,C5,5.8,0.02,Low Risk,12000.0
POL044219,C8,0.0,0.6223434142538413,High Risk,72234.34142538413
POL043017,C8,0.0,0.08,Moderate,18000.0
POL035443,C2,0.0,0.04,Low Risk,14000.0
POL031048,C5,5.8,0.0,Low Risk,10000.0
POL020793,C15,0.0,0.0,Low Risk,10000.0
POL031430,C3,0.0,0.06,Moderate,16000.0
POL027650,C2,0.0,0.03,Low Risk,13000.0
POL041425,C2,0.0,0.04,Low Risk,14000.0
POL006379,C5,5.8,0.15,Moderate,25000.0
POL041186,C9,0.0,0.0,Low Risk,10000.0
POL002529,C3,0.0,0.0,Low Risk,10000.0
POL031606,C9,0.0,0.02,Low Risk,12000.0
POL048449,C8,0.0,0.24,High Risk,34000.0
POL031400,C13,0.0,0.0,Low Risk,10000.0
POL023791,C5,5.8,0.0,Low Risk,10000.0
POL050656,C7,0.0,0.0,Low Risk,10000.0
POL017233,C5,5.8,0.0,Low Risk,10000.0
POL019368,C10,0.0,0.33,High Risk,43000.00000000001
POL017588,C14,0.0,0.13,Moderate,23000.0
POL056013,C1,12.5,0.08,Moderate,18000.0
POL044677,C5,5.8,0.01,Low Risk,11000.0
POL011950,C3,0.0,0.0,Low Risk,10000.0
POL044805,C4,0.0,0.04,Low Risk,14000.0
POL028350,C2,0.0,0.02,Low Risk,12000.0
POL032015,C3,0.0,0.01,Low Risk,11000.0
POL011725,C3,0.0,0.0,Low Risk,10000.0
POL007918,C3,0.0,0.0,Low Risk,10000.0
POL050412,C2,0.0,0.02,Low Risk,12000.0
POL009556,C10,0.0,0.0,Low Risk,10000.0
POL028044,C2,0.0,0.0,Low Risk,10000.0
POL022003,C13,0.0,0.0,Low Risk,10000.0
POL010742,C9,0.0,0.0,Low Risk,10000.0
POL027763,C2,0.0,0.0,Low Risk,10000.0
POL020547,C3,0.0,0.22,High Risk,32000.0
POL024018,C6,0.1,0.0,Low Risk,10000.0
POL007824,C3,0.0,0.0,Low Risk,10000.0
POL037279,C5,5.8,0.02,Low Risk,12000.0
POL041320,C2,0.0,0.02,Low Risk,12000.0
POL058004,C7,0.0,0.0,Low Risk,10000.0
POL048275,C1,12.5,0.01,Low Risk,11000.0
POL049252,C8,0.0,0.0,Low Risk,10000.0
POL020032,C15,0.0,0.0187976980609973,Low Risk,11879.76980609973
POL005722,C2,0.0,0.68,High Risk,78000.0
POL041990,C21,0.0,0.0,Low Risk,10000.0
POL012573,C3,0.0,0.01,Low Risk,11000.0
POL052425,C2,0.0,0.1,Moderate,20000.0
POL046902,C9,0.0,0.01,Low Risk,11000.0
POL027660,C8,0.0,0.0,Low Risk,10000.0
POL009377,C8,0.0,0.0,Low Risk,10000.0
POL058384,C8,0.0,0.0,Low Risk,10000.0
POL057792,C2,0.0,0.0,Low Risk,10000.0
POL004768,C5,5.8,0.0,Low Risk,10000.0
POL057104,C5,5.8,0.0,Low Risk,10000.0
POL049890,C5,5.8,0.1,Moderate,20000.0
